YIL,AY,AYIN KACINCI GUNU,HANGI GUN,SAAT (dakika),KADININ YASI,KADININ MESLEGI,ERKEGIN YASI,ERKEGIN MESLEGI,KADININ UYRUGU,IL,FAIL,SUCUN SEKLI,SUC YERI,SEBEP,BIRDEN FAZLA KISI MI OLDURULDU?,FAILIN SONU
2019,Temmuz,15,Pazartesi,,26.0,saglik personeli,53.0,ogretmen,Turkiye,Kilis,baba,bogma,ev,,hayir,tutuklu
2019,Temmuz,15,Pazartesi,600.0,31.0,temizlik gorevlisi,37.0,esnaf,Turkiye,Kutahya,es,atesli silah,sokak,,hayir,intihar
2019,Temmuz,17,Carsamba,420.0,,,,,Turkiye,Istanbul,sevgili,kesici alet,kirsal alan,bosanma/ayrilma,hayir,intihar
2019,Temmuz,18,Persembe,,41.0,eglence mekani calisani,51.0,,Turkiye,Denizli,sevgili,darp,ev,bosanma/ayrilma,hayir,tutuklu
2019,Temmuz,19,Cumartesi,180.0,34.0,,38.0,,Turkiye,Kocaeli,es,atesli silah,arac,gecimsizlik,hayir,tutuklu
2019,Temmuz,20,Cumartesi,780.0,35.0,,,esnaf,Turkiye,Istanbul,es,atesli silah,ev,mal/miras,evet,intihar
2019,Temmuz,22,Pazartesi,300.0,27.0,,32.0,,Turkiye,Istanbul,sevgili,kesici alet,ev,bosanma/ayrilma,hayir,tutuklu
2019,Temmuz,23,Sali,,31.0,,39.0,,Turkiye,Antalya,dini nikahli es,kesici alet,kirsal alan,gecimsizlik,hayir,tutuklu
2019,Temmuz,25,Carsamba,1260.0,40.0,,49.0,,Turkiye,Canakkale,es,atesli silah,ev,psikolojik sorunlar,evet,tutuklu
2019,Temmuz,25,Persembe,,71.0,,27.0,,Turkiye,Izmir,akraba,kesici alet,ev,gecimsizlik,hayir,tutuklu
2019,Temmuz,25,Persembe,420.0,46.0,,55.0,,Turkiye,Kocaeli,eski es,atesli silah,sokak,,hayir,intihar
2019,Temmuz,27,Cuma,,36.0,,,,Turkiye,Mersin,es,kesici alet,sokak,bosanma/ayrilma,hayir,tutuklu
2019,Temmuz,30,Sali,,21.0,,28.0,,Turkiye,Konya,es,atesli silah,ev,kazara,hayir,tutuklu
2019,Temmuz,31,Carsamba,1200.0,27.0,sekreter,38.0,issiz,Turkiye,Kayseri,sevgili,atesli silah,sokak,bosanma/ayrilma,hayir,tutuklu
2019,Haziran,1,Cumartesi,30.0,39.0,,,,Turkiye,Diyarbakir,es,kesici alet,arac,gecimsizlik,hayir,tutuklu
2019,Haziran,2,Pazar,,,,,,Turkiye,Mugla,tanidik,kesici alet,ev,gecimsizlik,hayir,kacak
2019,Haziran,2,Pazar,0.0,,,,,Turkiye,Batman,tanidik,atesli silah,sokak,gecimsizlik,hayir,tutuklu
2019,Haziran,3,Pazartesi,1200.0,34.0,isci,42.0,isci,Mogolistan,Istanbul,es,kesici alet,ev,kiskanclik,hayir,tutuklu
2019,Haziran,4,Sali,360.0,57.0,,62.0,,Turkiye,Mersin,eski sevgili,kesici alet,,bosanma/ayrilma,hayir,kacak
2019,Haziran,4,Sali,0.0,28.0,,,,Turkiye,Istanbul,akraba,kesici alet,ev,gecimsizlik,hayir,tutuklu
2019,Haziran,4,Sali,,17.0,,21.0,,Irak,Corum,eski sevgili,kesici alet,sokak,bosanma/ayrilma,hayir,tutuklu
2019,Haziran,12,Carsamba,,25.0,,34.0,asci,Turkiye,Karaman,es,kesici alet,ev,bosanma/ayrilma,hayir,intihar ve tutuklu
2019,Haziran,12,Carsamba,,61.0,,61.0,emekli,Gurcistan,Antalya,tanidik,bogma,ev,gecimsizlik,hayir,tutuklu
2019,Haziran,13,Persembe,,42.0,,25.0,,Turkiye,Yalova,damat,kesici alet,ev,bosanma/ayrilma,hayir,tutuklu
2019,Haziran,13,Persembe,,,,36.0,marangoz,Turkiye,Istanbul,dini nikahli es,kesici alet,ev,gecimsizlik,hayir,tutuklu
2019,Haziran,13,Persembe,,22.0,,24.0,,Turkiye,Batman,es,atesli silah,ev,,hayir,intihar
2019,Haziran,16,Pazar,,,,25.0,asker,Turkiye,Kahramanmaras,es,atesli silah,ev,,hayir,intihar
2019,Haziran,16,Pazar,,29.0,,26.0,,Turkiye,Istanbul,sevgili,atesli silah,ev,,hayir,intihar
2019,Haziran,16,Pazar,,,,,,Turkiye,Istanbul,es,kesici alet,ev,,hayir,intihar ve tutuklu
2019,Haziran,16,Pazar,1020.0,,,,,Turkiye,Afyon,yabanci,kesici alet,ev,gasp,hayir,tutuklu
2019,Haziran,16,Pazar,,49.0,,51.0,,Turkiye,Istanbul,es,atesli silah,ev,kiskanclik,hayir,tutuklu
2019,Haziran,17,Pazartesi,540.0,20.0,,22.0,,Turkiye,Samsun,nisanli,atesli silah,ev,,hayir,intihar
2019,Haziran,17,Pazartesi,,44.0,,19.0,,Turkiye,Tekirdag,ogul,kesici alet,ev,gecimsizlik,hayir,tutuklu
2019,Haziran,18,Sali,420.0,,,45.0,,Turkiye,Mersin,eski es,atesli silah,sokak,bosanma/ayrilma,evet,tutuklu
2019,Haziran,19,Carsamba,,39.0,,47.0,,Turkiye,Izmir,akraba,atesli silah,ev,gecimsizlik,evet,tutuklu
2019,Haziran,19,Carsamba,,42.0,,47.0,,Turkiye,Izmir,eski es,atesli silah,ev,kiskanclik,evet,tutuklu
2019,Haziran,19,Carsamba,60.0,30.0,eglence mekani calisani,55.0,,Turkiye,Bursa,yabanci,atesli silah,kirsal alan,gecimsizlik,hayir,tutuklu
2019,Haziran,21,Cuma,,,,,,Turkiye,Ankara,komsu,atesli silah,sokak,gecimsizlik,hayir,tutuklu
2019,Haziran,22,Cumartesi,,61.0,,34.0,,Turkiye,Aydin,ogul,darp,ev,gecimsizlik,hayir,tutuklu
2019,Haziran,26,Carsamba,1290.0,46.0,,46.0,,Turkiye,Konya,es,atesli silah,ev,gecimsizlik,hayir,intihar
2019,Haziran,26,Carsamba,270.0,34.0,eglence mekani calisani,21.0,,Tacikistan,Istanbul,yabanci,bogma,ev,gasp,hayir,tutuklu
2019,Haziran,27,Persembe,,28.0,doktor,67.0,esnaf,Turkiye,Balikesir,baba,atesli silah,arac,gecimsizlik,hayir,tutuklu
2019,Haziran,27,Persembe,,25.0,ogretmen,53.0,,Turkiye,Konya,komsu,atesli silah,ev,psikolojik sorunlar,evet,tutuklu
2019,Haziran,27,Persembe,,18.0,,53.0,,Turkiye,Konya,komsu,atesli silah,ev,psikolojik sorunlar,evet,tutuklu
2019,Haziran,28,Cuma,,42.0,,,,Turkiye,Mersin,eski es,atesli silah,sokak,bosanma/ayrilma,hayir,tutuklu
2019,Haziran,28,Cuma,990.0,34.0,,,,Turkiye,Istanbul,es,atesli silah,sokak,gecimsizlik,hayir,intihar
2019,Haziran,30,Pazar,540.0,20.0,,25.0,,Turkiye,Corum,es,atesli silah,arac,bosanma/ayrilma,hayir,tutuklu
2019,Mayis,2,Persembe,,48.0,,52.0,,Turkiye,Igdir,es,atesli silah,ev,,hayir,kacak
2019,Mayis,3,Cuma,,65.0,,55.0,,Yabanci,Antalya,tanidik,bogma,ev,,hayir,tutuklu
2019,Mayis,4,Cumartesi,,46.0,,55.0,,Turkiye,Antalya,eski es,kesici alet,sokak,kiskanclik,hayir,tutuklu
2019,Mayis,6,Pazartesi,,41.0,,45.0,,Turkiye,Osmaniye,es,kesici alet,ev,gecimsizlik,hayir,tutuklu
2019,Mayis,6,Pazartesi,840.0,40.0,,51.0,,Turkiye,Istanbul,es,kesici alet,ev,bosanma/ayrilma,hayir,tutuklu
2019,Mayis,7,Sali,,60.0,,,,Turkiye,Usak,,atesli silah,kirsal alan,gasp,evet,tutuklu
2019,Mayis,8,Carsamba,,24.0,,31.0,,Turkiye,Bingol,es,atesli silah,ev,,hayir,tutuklu
2019,Mayis,13,Pazartesi,,39.0,,20.0,,Turkiye,Antalya,tanidik,kesici alet,ev,,hayir,tutuklu
2019,Mayis,14,Sali,1350.0,39.0,,21.0,,Turkiye,Izmir,ogul,zehirleme,ev,psikolojik sorunlar,evet,tutuklu
2019,Mayis,16,Persembe,,49.0,,52.0,,Turkiye,Afyon,es,kesici alet,ev,psikolojik sorunlar,hayir,tutuklu
2019,Mayis,16,Persembe,,30.0,,31.0,,Turkiye,Samsun,es,atesli silah,ev,bosanma/ayrilma,hayir,tutuklu
2019,Mayis,16,Persembe,,57.0,,23.0,,Turkiye,Tunceli,akraba,atesli silah,kirsal alan,,hayir,tutuklu
2019,Mayis,17,Cuma,,,,66.0,,Turkiye,Kastamonu,baba,atesli silah,ev,,hayir,intihar
2019,Mayis,18,Cumartesi,,32.0,,37.0,,Turkiye,Kocaeli,es,kesici alet,ev,kiskanclik,hayir,tutuklu
2019,Mayis,18,Cumartesi,,24.0,,27.0,,Turkiye,Izmir,tanidik,atesli silah,ev,,hayir,tutuklu
2019,Mayis,19,Pazar,,45.0,,51.0,,Turkiye,Aydin,es,kesici alet,ev,,hayir,tutuklu
2019,Mayis,19,Pazar,,43.0,avukat,45.0,,Turkiye,Diyarbakir,es,atesli silah,sokak,,hayir,tutuklu
2019,Mayis,19,Pazar,,52.0,,27.0,,Turkiye,Kahramanmaras,akraba,atesli silah,ev,,hayir,tutuklu
2019,Mayis,20,Pazartesi,1200.0,58.0,,60.0,,Turkiye,Nigde,es,atesli silah,ev,borc/alacak,hayir,tutuklu
2019,Mayis,22,Carsamba,,44.0,,30.0,,Turkiye,Aydin,sevgili,atesli silah,sokak,,hayir,intihar
2019,Mayis,22,Carsamba,,79.0,,47.0,,Turkiye,Izmir,ogul,bogma,ev,psikolojik sorunlar,hayir,tutuklu
2019,Mayis,22,Carsamba,,78.0,,78.0,,Turkiye,Kayseri,es,atesli silah,,,hayir,tutuklu
2019,Mayis,24,Cuma,,45.0,,49.0,,Turkiye,Istanbul,eski es,bogma,ev,psikolojik sorunlar,hayir,tutuklu
2019,Mayis,24,Cuma,,65.0,,47.0,,Turkiye,Bartin,ogul,kesici alet,ev,psikolojik sorunlar,hayir,tutuklu
2019,Mayis,26,Pazar,,26.0,polis,26.0,polis,Turkiye,Diyarbakir,sevgili,atesli silah,ev,gecimsizlik,hayir,tutuklu
2019,Mayis,28,Sali,,23.0,,71.0,,Turkiye,Yalova,akraba,bogma,ev,,hayir,tutuklu
2019,Mayis,31,Cuma,,45.0,,49.0,,Turkiye,Kutahya,sevgili,bogma,ev,bosanma/ayrilma,hayir,tutuklu
2019,Mayis,31,Cuma,1020.0,32.0,,,,Turkiye,Sakarya,sevgili,atesli silah,sokak,gecimsizlik,hayir,tutuklu
2019,Nisan,2,Sali,,37.0,esnaf,60.0,,Turkiye,Izmir,sevgili,atesli silah,otel,bosanma/ayrilma,hayir,tutuklu
2019,Nisan,2,Sali,,28.0,,31.0,,Turkiye,Kahramanmaras,eski es,atesli silah,sokak,bosanma/ayrilma,hayir,tutuklu
2019,Nisan,3,Carsamba,,45.0,,,,Turkiye,Kahramanmaras,akraba,atesli silah,ev,,hayir,tutuklu
2019,Nisan,3,Carsamba,,32.0,,38.0,,Turkiye,Osmaniye,es,bogma,sokak,,hayir,tutuklu
2019,Nisan,7,Pazar,,38.0,ogretmen,,,Turkiye,Mersin,sevgili,kesici alet,ev,kiskanclik,hayir,intihar
2019,Nisan,7,Pazar,,,,29.0,,Irak,Nigde,kardes,kesici alet,ev,,hayir,tutuklu
2019,Nisan,8,Pazartesi,,30.0,,,,Suriye,Bursa,es,bogma,ev,mal/miras,evet,tutuklu
2019,Nisan,8,Pazartesi,,,,,,Suriye,Bursa,damat,bogma,ev,mal/miras,evet,tutuklu
2019,Nisan,8,Pazartesi,1320.0,39.0,,45.0,,Turkiye,Adana,es,atesli silah,ev,bosanma/ayrilma,hayir,tutuklu
2019,Nisan,8,Pazartesi,1350.0,40.0,,30.0,,Turkiye,Afyon,dini nikahli es,darp,ev,,hayir,tutuklu
2019,Nisan,10,Carsamba,,40.0,,41.0,,Turkiye,Zonguldak,eski es,kesici alet,kirsal alan,kiskanclik,hayir,tutuklu
2019,Nisan,10,Carsamba,,,,,memur,Turkiye,Sanliurfa,es,atesli silah,ev,,hayir,tutuklu
2019,Nisan,11,Persembe,960.0,40.0,,43.0,,Turkiye,Istanbul,es,kesici alet,ev,kiskanclik,hayir,tutuklu
2019,Nisan,12,Cuma,,41.0,,45.0,,Turkiye,Bilecik,es,kesici alet,ev,,hayir,tutuklu
2019,Nisan,13,Cumartesi,,20.0,,21.0,,Turkiye,Afyon,kardes,atesli silah,ev,,evet,tutuklu
2019,Nisan,13,Cumartesi,,16.0,,21.0,,Turkiye,Afyon,kardes,atesli silah,ev,,evet,tutuklu
2019,Nisan,19,Cumartesi,720.0,23.0,,31.0,,Turkiye,Manisa,eski sevgili,atesli silah,sokak,,evet,intihar
2019,Nisan,19,Cumartesi,720.0,48.0,,31.0,,Turkiye,Manisa,tanidik,atesli silah,ev,,evet,intihar
2019,Nisan,20,Pazar,,31.0,,,,Turkiye,Malatya,tanidik,atesli silah,sokak,gecimsizlik,hayir,tutuklu
2019,Nisan,20,Pazar,60.0,25.0,,34.0,,Turkiye,Istanbul,es,atesli silah,arac,bosanma/ayrilma,hayir,tutuklu
2019,Nisan,20,Pazar,,22.0,,24.0,,Turkiye,Izmir,eski sevgili,atesli silah,ev,kiskanclik,hayir,tutuklu
2019,Nisan,22,Sali,,30.0,,42.0,emekli,Turkiye,Osmaniye,es,atesli silah,ev,psikolojik sorunlar,hayir,intihar
2019,Nisan,24,Persembe,1260.0,50.0,,52.0,emekli,Turkiye,Izmir,es,kesici alet,ev,kiskanclik,hayir,tutuklu
2019,Nisan,27,Pazar,750.0,44.0,,50.0,,Turkiye,Sanliurfa,es,kesici alet,ev,,hayir,tutuklu
2019,Nisan,27,Pazar,150.0,31.0,ev hanimi,37.0,sofor,Turkiye,Mugla,es,atesli silah,ev,,hayir,tutuklu
2019,Nisan,27,Pazar,1320.0,,,,isci,Turkiye,Sakarya,es,atesli silah,ev,,evet,intihar
2019,Nisan,27,Pazar,1320.0,3.0,,,isci,Turkiye,Sakarya,baba,atesli silah,ev,,evet,intihar
2019,Nisan,29,Sali,,24.0,isci,31.0,,Turkiye,Izmir,es,bogma,ev,borc/alacak,hayir,tutuklu
2019,Nisan,30,Sali,150.0,41.0,,20.0,,Turkiye,Kocaeli,ogul,atesli silah,ev,,evet,tutuklu
2019,Nisan,30,Sali,,72.0,,44.0,,Turkiye,Tekirdag,komsu,kesici alet,sokak,gecimsizlik,hayir,tutuklu
2019,Mart,1,Cuma,90.0,,,,,Turkiye,Sakarya,eski es,atesli silah,sokak,gecimsizlik,hayir,intihar
2019,Mart,1,Cuma,960.0,37.0,,45.0,,Turkiye,Aydin,tanidik,atesli silah,sokak,gecimsizlik,hayir,tutuklu
2019,Mart,4,Pazartesi,90.0,57.0,,33.0,,Turkiye,Kocaeli,damat,atesli silah,ev,,evet,intihar
2019,Mart,5,Sali,570.0,53.0,,63.0,emekli,Turkiye,Izmir,eski sevgili,atesli silah,ev,mal/miras,hayir,intihar
2019,Mart,5,Sali,,29.0,,28.0,,Turkiye,Bursa,es,yuksekten atma,ev,,hayir,tutuklu
2019,Mart,6,Carsamba,420.0,45.0,,16.0,ogrenci,Turkiye,Istanbul,ogul,darp,ev,,hayir,tutuklu
2019,Mart,9,Cumartesi,,27.0,,32.0,,Turkiye,Konya,es,darp,arac,,evet,intihar
2019,Mart,14,Persembe,,48.0,,58.0,,Turkiye,Mersin,es,darp,ev,bosanma/ayrilma,hayir,tutuklu
2019,Mart,16,Cumartesi,,34.0,,34.0,asker,Turkiye,Tunceli,es,atesli silah,ev,,evet,intihar
2019,Mart,17,Pazar,,37.0,,40.0,,Turkiye,Izmir,damat,atesli silah,sokak,,,intihar
2019,Mart,17,Pazar,,22.0,,,,Turkiye,Istanbul,es,atesli silah,arac,bosanma/ayrilma,hayir,tutuklu
2019,Mart,19,Sali,1200.0,41.0,,50.0,issiz,Turkiye,Gaziantep,es,bogma,ev,mal/miras,hayir,tutuklu
2019,Mart,19,Sali,,37.0,,46.0,,Turkiye,Antalya,es,atesli silah,ev,,hayir,tutuklu
2019,Mart,20,Carsamba,,18.0,ogrenci,20.0,ciftci,Turkiye,Tokat,sevgili,atesli silah,sokak,kiskanclik,,tutuklu
2019,Mart,20,Carsamba,,,,,,Turkiye,Istanbul,sevgili,atesli silah,arac,,evet,intihar
2019,Mart,22,Cuma,1080.0,45.0,,51.0,esnaf,Turkiye,Aydin,es,bogma,isyeri,mal/miras,hayir,tutuklu
2019,Mart,22,Cuma,390.0,53.0,,62.0,,Turkiye,Konya,es,atesli silah,ev,,evet,intihar
2019,Mart,26,Sali,750.0,28.0,,39.0,,Turkiye,Erzurum,eski es,atesli silah,sokak,kiskanclik,hayir,tutuklu
2019,Mart,28,Persembe,,,,,,,Ankara,es,atesli silah,,bosanma/ayrilma,hayir,tutuklu
2019,Mart,30,Cuma,,,isci,,eglence mekani calisani,,Istanbul,tanidik,atesli silah,sokak,,hayir,tutuklu
2019,Subat,1,Cuma,1080.0,38.0,,,,Turkiye,Bursa,es,bogma,ev,,hayir,tutuklu
2019,Subat,2,Cumartesi,,18.0,,52.0,,Turkiye,Adana,baba,atesli silah,ev,,hayir,tutuklu
2019,Subat,5,Sali,660.0,60.0,,,,Turkiye,Gaziantep,tanidik,atesli silah,ev,mal/miras,evet,tutuklu
2019,Subat,5,Sali,,21.0,,28.0,,Turkiye,Kutahya,es,kesici alet,sokak,bosanma/ayrilma,hayir,tutuklu
2019,Subat,6,Carsamba,660.0,46.0,,51.0,,Turkiye,Bursa,es,atesli silah,isyeri,,hayir,tutuklu
2019,Subat,8,Cuma,,23.0,,32.0,,Turkiye,Bursa,es,kesici alet,arac,bosanma/ayrilma,hayir,tutuklu
2019,Subat,8,Cuma,1170.0,29.0,,36.0,polis,Irak,Bolu,es,kesici alet,ev,,hayir,tutuklu
2019,Subat,8,Cuma,,20.0,,,,Filistin,Sakarya,agabey,bogma,ev,,hayir,tutuklu
2019,Subat,10,Pazar,,25.0,,,,Afganistan,Burdur,es,darp,sokak,,hayir,tutuklu
2019,Subat,14,Persembe,,28.0,ev hanimi,40.0,issiz,Turkiye,Tokat,eski es,atesli silah,kirsal alan,,hayir,tutuklu
2019,Subat,14,Persembe,,43.0,,,,Turkiye,Mersin,komsu,kesici alet,ev,mal/miras,hayir,tutuklu
2019,Subat,16,Cumartesi,,37.0,ogretmen,41.0,muhendis,Turkiye,Mersin,eski es,atesli silah,sokak,kiskanclik,hayir,tutuklu
2019,Subat,17,Pazar,,37.0,isci,45.0,isci,Turkiye,Ankara,es,atesli silah,ev,,hayir,intihar
2019,Subat,19,Sali,,40.0,,40.0,,Turkiye,Ankara,es,atesli silah,sokak,bosanma/ayrilma,hayir,tutuklu
2019,Subat,20,Carsamba,570.0,45.0,,,,Turkiye,Manisa,tanidik,atesli silah,ev,,hayir,tutuklu
2019,Subat,24,Pazar,,35.0,,42.0,,Turkiye,Diyarbakir,es,kesici alet,sokak,kiskanclik,hayir,tutuklu
2019,Subat,24,Pazar,,25.0,,,,Turkiye,Hatay,tanidik,atesli silah,ev,kiskanclik,hayir,tutuklu
2019,Subat,24,Pazar,,25.0,,,,Turkiye,Hatay,eski es,atesli silah,,,hayir,tutuklu
2019,Subat,28,Persembe,,,,,,Turkiye,Kocaeli,eski es,atesli silah,sokak,gecimsizlik,hayir,intihar
2019,Ocak,2,Carsamba,1070.0,27.0,akademisyen,23.0,ogrenci,Turkiye,Ankara,tanidik,atesli silah,ev,psikolojik sorunlar,hayir,tutuklu
2019,Ocak,2,Carsamba,30.0,24.0,,24.0,,Azerbaycan,Burdur,sevgili,kesici alet,sokak,kiskanclik,hayir,tutuklu
2019,Ocak,3,Persembe,1380.0,50.0,,36.0,,Turkiye,Izmir,damat,atesli silah,ev,,hayir,kacak
2019,Ocak,5,Cumartesi,30.0,44.0,,45.0,isci,Turkiye,Manisa,es,kesici alet,ev,,hayir,tutuklu
2019,Ocak,7,Pazartesi,540.0,39.0,,50.0,,Turkiye,Ankara,eski sevgili,darp,sokak,bosanma/ayrilma,hayir,tutuklu
2019,Ocak,7,Pazartesi,,45.0,,38.0,,Turkiye,Bursa,eski sevgili,kesici alet,ev,bosanma/ayrilma,evet,tutuklu
2019,Ocak,8,Sali,1200.0,55.0,ev hanimi,35.0,issiz,Turkiye,Mersin,ogul,atesli silah,ev,psikolojik sorunlar,evet,intihar ve tutuklu
2019,Ocak,9,Carsamba,1230.0,,eglence mekani calisani,,polis,Turkiye,Izmir,tanidik,atesli silah,ev,borc/alacak,hayir,tutuklu
2019,Ocak,9,Carsamba,,21.0,,,,Turkiye,Hatay,eski es,atesli silah,kirsal alan,bosanma/ayrilma,hayir,tutuklu
2019,Ocak,10,Persembe,,35.0,,40.0,sofor,Turkiye,Kutahya,eski es,atesli silah,sokak,bosanma/ayrilma,hayir,tutuklu
2019,Ocak,11,Cuma,1200.0,30.0,,38.0,,Turkiye,Malatya,es,atesli silah,ev,bosanma/ayrilma,evet,tutuklu
2019,Ocak,13,Pazar,230.0,42.0,,46.0,,Turkiye,Bartin,es,kesici alet,ev,kiskanclik,hayir,tutuklu
2019,Ocak,13,Pazar,1260.0,25.0,eglence mekani calisani,,,Suriye,Istanbul,kardes,kesici alet,ev,kiskanclik,hayir,tutuklu
2019,Ocak,14,Pazartesi,,28.0,,65.0,emekli,Turkiye,Kocaeli,baba,atesli silah,ev,borc/alacak,hayir,tutuklu
2019,Ocak,18,Cuma,,21.0,,22.0,,Turkiye,Edirne,es,atesli silah,ev,bosanma/ayrilma,hayir,intihar
2019,Ocak,18,Cuma,1260.0,100.0,emekli,75.0,emekli,Turkiye,Sakarya,ogul,darp,ev,psikolojik sorunlar,hayir,tutuklu
2019,Ocak,19,Cumartesi,480.0,,eglence mekani calisani,,,Turkiye,Istanbul,tanidik,kesici alet,sokak,borc/alacak,hayir,tutuklu
2019,Ocak,21,Pazartesi,1290.0,57.0,,60.0,,Turkiye,Osmaniye,es,kesici alet,ev,,hayir,tutuklu
2019,Ocak,21,Pazartesi,480.0,50.0,,55.0,isci,Turkiye,Adana,es,kesici alet,ev,kiskanclik,hayir,tutuklu
2019,Ocak,24,Persembe,,32.0,isci,,,Afganistan,Kirsehir,es,kesici alet,ev,kiskanclik,hayir,tutuklu
2019,Ocak,28,Pazartesi,,23.0,,24.0,,Turkiye,Sanliurfa,es,bogma,ev,kiskanclik,hayir,tutuklu
2019,Ocak,29,Sali,,30.0,,,,Suriye,Adana,kardes,darp,kirsal alan,,hayir,kacak
2019,Ocak,31,Persembe,60.0,20.0,ogrenci,44.0,ciftci,Turkiye,Mugla,sevgili,atesli silah,sokak,kiskanclik,hayir,intihar
